"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",168.897,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",156.441,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",148.364,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",146.492,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",143.41,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",138.06,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",135.17,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",131.012,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",126.523,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",124.381,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",123.723,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",124.302,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",125.067,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",126.516,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",124.007,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",119.748,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",116.52,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",115.724,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",115.36,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",119.362,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",131.01,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",141.338,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",144.983,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",144.472,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",135.035,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",125.67,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",293.666,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",301.994,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",305.314,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",310.029,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",311.979,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",310.161,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",307.398,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",317.048,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",330.26,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",339.114,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",345.002,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",351.674,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",360.361,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",357.692,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",342.83,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",343.919,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",351.415,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",391.686,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",402.163,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",421.381,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",413.006,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",418.753,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",415.459,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",419.573,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",429.249,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",438.996,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",449.063,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",460.906,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",679.673,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",711.171,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",702.315,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",772.321,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",786.596,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",755.722,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",694.805,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",641.634,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",620.813,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",586.972,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",567.951,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",595.906,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",594.597,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",604.137,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",610.687,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",655.756,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",689.186,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",723.576,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",717.995,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",677.278,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",694.257,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",684.094,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",658.081,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",634.76,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",578.926,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",554.192,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",497.907,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",436.763,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",967.449,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",975.607,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",1050.182,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",1083.513,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",1105.741,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",1141.74,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",1168.067,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",1195.977,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",1233.477,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",1240.467,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",1247.13,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",1274.101,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",1309.776,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",1303.688,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",1276.685,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",1291.523,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",1326.829,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",1358.591,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",1332.707,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",1344.743,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",1340.239,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",1320.901,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",1330.586,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",1295.182,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",1310.891,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",1329.817,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",1330.899,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",1330.188,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",74.658,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",73.244,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",71.955,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",72.196,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",69.776,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",70.037,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",69.167,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",68.809,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",69.333,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",69.131,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",69.156,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",69.322,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",71.682,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",74.038,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",75.374,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",76.238,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",75.445,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",74.758,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",75.372,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",75.703,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",75.566,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",77.144,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",79.603,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",82.281,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",84.513,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",84.607,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",82.217,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",80.128,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",71.219,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",72.098,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",73.237,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",73.306,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",73.098,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",73.036,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",72.892,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",74.246,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",76.558,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",79.818,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",80.761,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",78.946,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",77.17,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",75.626,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",73.79,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",71.968,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",71.473,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",71.399,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",72.094,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",74.529,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",77.097,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",79.407,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",81.379,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",82.724,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",83.13,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",82.11,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",78.064,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",73.244,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",388.216,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",365.998,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",351.749,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",344.636,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",347.073,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",353.028,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",334.159,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",321.327,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",309.362,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",338.183,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",316.857,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",313.75,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",314.798,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",319.122,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",313.676,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",310.839,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",308.598,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",303.927,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",308.497,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",311.518,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",305.236,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",306.693,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",309.088,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",301.334,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",314.15,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",321.457,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",317.296,
"MYS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",308.53,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",131.354,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",127.866,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",125.672,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",123.837,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",123.183,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",123.292,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",124.79,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",128.838,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",133.475,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",137.469,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",140.024,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",137.934,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",139.735,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",138.002,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",136.929,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",136.929,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",137.879,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",139.591,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",144.469,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",148.577,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",150.531,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",151.537,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",155.586,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",159.903,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",163.124,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",165.973,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",168.59,
"MLI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",167.27,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",478.893,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",473.503,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",469.703,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",459.987,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",447.813,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",446.927,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",447.261,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",444.605,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",432.621,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",432.081,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",426.567,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",423.016,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",421.388,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",414.463,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",403.448,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",396.202,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",396.693,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",411.039,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",428.732,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",442.159,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",445.602,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",440.587,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",418.664,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",386.839,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",357.105,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",327.459,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",315.538,
"MLT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",308.903,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",309.344,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",316.285,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",324.168,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",331.923,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",329.996,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",328.443,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",335.102,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",338.176,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",344.785,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",339.552,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",338.502,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",334.392,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",327.854,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",317.6,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",313.678,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",310.165,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",308.452,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",301.444,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",299.157,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",307.228,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",305.823,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",310.342,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",323.502,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",330.593,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",326.494,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",328.671,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",319.85,
"MRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",319.696,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",350.131,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",346.757,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",358.78,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",374.76,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",380.727,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",382.821,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",390.874,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",411.219,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",398.935,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",404.116,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",402.485,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",409.142,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",428.324,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",441.691,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",443.143,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",449.118,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",440.845,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",422.243,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",423.948,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",422.504,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",413.265,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",408.242,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",415.1,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",412.464,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",425.416,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",430.215,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",439.334,
"MUS","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",448.833,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",613.876,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",664.098,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",646.386,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",684.634,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",777.378,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",801.499,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",759.56,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",692.46,
"MDA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",656.266,
